odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.6218773126602173, -0.7185035943984985, -0.9557292598786952, 0.035435250751429406, 0.0, 0.7753428487028802, -0.6477146141022292, -0.913984727287756, 1763138736373403575, 
0.6244143843650818, -0.7218983173370361, -0.9561578825773809, 0.03778752405010478, 0.0, 0.7772377875567, -0.651515650093262, -0.9156329309403901, 1763138736485210397, 
0.6284788250923157, -0.7278914451599121, -0.9583827060836126, 0.0346328345478368, -0.01223231665790081, 0.777660176661062, -0.6534541011656377, -0.9200764261669295, 1763138736693988761, 
0.6304856538772583, -0.7308551669120789, -0.9583827060836126, 0.0359153759970306, 0.0, 0.7822892798940053, -0.654975518198278, -0.9235753872213379, 1763138736790080844, 
0.6322385668754578, -0.7333763241767883, -0.9592685072217617, 0.03130502598376129, -0.013921179808676243, 0.783424031449435, -0.6637817259290856, -0.9217963841450548, 1763138736885548248, 
0.6340028047561646, -0.7359532713890076, -0.96091435340841, 0.0318260278922818, -0.03435392305254936, 0.7906629817251449, -0.6642469119998912, -0.9292529747533692, 1763138736981905135, 
0.6376344561576843, -0.7411614060401917, -0.9625453801488048, 0.03353271429096588, -0.01633314974606037, 0.7933813398414238, -0.6626658143206968, -0.9216370002149346, 1763138737173122957, 
0.6396104693412781, -0.7442685961723328, -0.9629813817534094, 0.03183939109886898, -0.006841615308076143, 0.7937223753785472, -0.6664946768051508, -0.9288070483613862, 1763138737285645151, 
0.6435855031013489, -0.749961256980896, -0.9651137506420205, 0.03407607781814798, 0.0, 0.7967676514811945, -0.6744299832652197, -0.9323077764294605, 1763138737493770459, 
0.6452161073684692, -0.7523980140686035, -0.9651137506420205, 0.03193350807398664, 0.0, 0.8018724590881324, -0.6817366059544023, -0.929699793233851, 1763138737589666776, 
0.6470311880111694, -0.7549558281898499, -0.9671694178996685, 0.03169878579942588, -0.04237305745482445, 0.8020958138985775, -0.6808762543547702, -0.9306593420554068, 1763138737685865606, 
0.6487619876861572, -0.7573581337928772, -0.9671696131964523, 0.030198990020215498, 0.0, 0.8061290505798416, -0.6879287187361488, -0.9349625484901116, 1763138737781868443, 
0.6507371068000793, -0.7602592706680298, -0.967966494920301, 0.031151792496435817, -0.012534020468592644, 0.8119891397046922, -0.6964346419361983, -0.9369281210191439, 1763138737893093958, 
0.654036283493042, -0.7650118470191956, -0.9695430444234592, 0.028616898886036468, 4.9732734623830765e-06, 0.8133798239193784, -0.697176858366671, -0.9378759924360944, 1763138738085836866, 
0.6557462215423584, -0.7673450708389282, -0.9695430444229292, 0.03071479145930673, 0.0, 0.8133754156191598, -0.7002646781284292, -0.9416010738919594, 1763138738181160439, 
0.6574093699455261, -0.7701770067214966, -0.9695430444229292, 0.02924940617207656, 0.0, 0.8152222407361931, -0.7021977337860535, -0.9382937730312267, 1763138738293589050, 
0.6606353521347046, -0.7746298909187317, -0.9703616035038128, 0.02581509747622626, 0.0, 0.8146091871679648, -0.7067760849450762, -0.9426917868914447, 1763138738485879088, 
0.6623514294624329, -0.7769580483436584, -0.9696882288101066, 0.029117908658458758, 0.01381808053702116, 0.8198940515313906, -0.7131291564226149, -0.9410882372126802, 1763138738582303625, 
0.6639989018440247, -0.779672384262085, -0.9688662213205481, 0.029161888400117922, 0.0, 0.8248397562023582, -0.7132678824513581, -0.9384888595578837, 1763138738693951364, 
0.6655139327049255, -0.7818427681922913, -0.9688662213205481, 0.026881133655019762, 0.0, 0.8316588003404158, -0.7120576380054884, -0.9281732548629213, 1763138738789920328, 
0.6686201095581055, -0.786028265953064, -0.9680200093503698, 0.02664008738537114, 0.0, 0.8285730970963385, -0.7196852745454697, -0.9369709824983481, 1763138738981533300, 
0.6703201532363892, -0.7888016700744629, -0.9674275407419758, 0.02804738852973243, 0.0, 0.8317830593182667, -0.7194152667346788, -0.9338967857574405, 1763138739093656049, 
